Date,Ticker,Sector,Open,High,Low,Close,Volume,Daily_Return,MA_20,MA_50,Volatility_20,Cum_Return
2023-09-07,TECHCO,Technology,1503.73,1504.93,1480.45,1500.51,962455,0.00626353802718671,1506.9575,1389.0188,0.2685382501345905,21.445683668679294
2023-09-08,TECHCO,Technology,1501.82,1508.57,1494.66,1501.81,1793450,0.0008663721001525015,1505.2265,1395.3812,0.266175035266945,21.550900820693776
2023-09-11,TECHCO,Technology,1471.46,1472.1,1464.78,1470.28,1301953,-0.02099466643583403,1504.298,1402.0488,0.2533290026572745,18.998980202988157
2023-09-12,TECHCO,Technology,1463.29,1471.76,1455.09,1465.81,2046351,-0.0030402372337241523,1504.3605,1408.5318,0.24663603262626965,18.637195072599845
2023-09-13,TECHCO,Technology,1477.84,1489.11,1476.89,1486.64,3056403,0.014210572993771375,1503.993,1415.7878,0.2411507307493238,20.32309759295532
2023-09-14,TECHCO,Technology,1519.32,1531.56,1520.43,1520.61,1520697,0.022850185653554123,1506.2450000000001,1422.3894,0.24973857928065407,23.072502711365072
2023-09-15,TECHCO,Technology,1584.84,1588.77,1582.9,1586.71,1533255,0.043469397149828115,1510.056,1430.0618000000002,0.2808751413067376,28.422390209948702
2023-09-18,TECHCO,Technology,1562.25,1601.65,1551.61,1566.84,1466823,-0.01252276723534873,1512.95,1437.2952000000002,0.2857743149209183,26.81418650954239
2023-09-19,TECHCO,Technology,1588.4,1587.03,1576.15,1581.67,1280974,0.009464910265247317,1516.479,1444.5876,0.2869678141915172,28.014471405215534
2023-09-20,TECHCO,Technology,1516.01,1522.07,1518.8,1521.97,1302815,-0.03774491518458345,1515.8595,1451.004,0.3157013845375665,23.18257603962641
2023-09-21,TECHCO,Technology,1608.2,1616.61,1605.04,1610.39,817950,0.05809575747222362,1519.0014999999999,1458.4330000000002,0.37697832348537613,30.33896110202827
2023-09-22,TECHCO,Technology,1575.96,1599.72,1564.73,1579.98,2226305,-0.018883624463639337,1523.325,1465.7379999999998,0.3599145061658342,27.877689107596694
2023-09-25,TECHCO,Technology,1510.14,1527.15,1502.16,1508.39,2063350,-0.04531070013544469,1522.0175000000002,1471.4198,0.386201992480872,22.083461482428746
2023-09-26,TECHCO,Technology,1536.22,1537.2,1524.13,1533.73,1897503,0.016799368863490205,1523.057,1477.5134,0.3874403054477309,24.134386584003753
2023-09-27,TECHCO,Technology,1551.34,1557.75,1510.13,1543.02,1331196,0.00605712869931474,1524.6860000000001,1484.3528,0.3877161919332547,24.88628453955355
2023-09-28,TECHCO,Technology,1510.13,1529.65,1519.01,1520.02,1657267,-0.014905834013817065,1525.3585,1489.9644,0.3918219289593742,23.02475031160465
2023-09-29,TECHCO,Technology,1529.66,1544.49,1530.05,1534.14,1085118,0.00928935145590204,1525.791,1495.7282,0.39068347828570626,24.167570455023736
2023-10-02,TECHCO,Technology,1543.67,1558.81,1540.73,1541.98,643458,0.005110354987158949,1527.969,1501.4696,0.38485360997235324,24.802110817941948
2023-10-03,TECHCO,Technology,1506.5,1524.59,1508.43,1510.51,950750,-0.02040882501718566,1528.809,1505.6372000000001,0.3925452870294909,22.25504637648317
2023-10-04,TECHCO,Technology,1503.33,1512.75,1495.03,1503.73,1305784,-0.00448855022475847,1529.4370000000001,1508.4314000000002,0.3929099694361983,21.706298460592134
2023-10-05,TECHCO,Technology,1504.54,1529.11,1491.41,1499.73,1503081,-0.002660052004016644,1529.3980000000001,1511.1126000000002,0.39251335733778564,21.382553377470593
2023-10-06,TECHCO,Technology,1518.69,1536.04,1497.97,1515.7,2018913,0.010648583411680734,1530.0925,1513.2785999999999,0.39424498104077144,22.675105621833367
2023-10-09,TECHCO,Technology,1510.76,1519.71,1493.58,1508.55,1775904,-0.004717292340172929,1532.006,1515.7797999999998,0.3864943225840427,22.096411285753593
2023-10-10,TECHCO,Technology,1446.49,1459.25,1443.37,1452.44,1610887,-0.0371946571210765,1531.3375,1516.8048000000001,0.4101816090258205,17.55507713226607
2023-10-11,TECHCO,Technology,1489.88,1497.14,1486.51,1487.82,1612309,0.02435900966649207,1531.3965,1517.8384000000003,0.4164257190073792,20.41860239247617
2023-10-12,TECHCO,Technology,1516.21,1535.3,1505.16,1519.88,443214,0.021548305574599302,1531.3600000000001,1518.8929999999998,0.41551804008088444,23.013419233695398
2023-10-13,TECHCO,Technology,1567.54,1575.01,1570.34,1571.6,1399652,0.03402900228965433,1530.6045,1519.8838,0.4036927001581823,27.199443158457036
2023-10-16,TECHCO,Technology,1501.87,1520.22,1498.71,1501.73,974939,-0.04445787732247386,1527.349,1518.713,0.43160248716282246,21.54442591903136
2023-10-17,TECHCO,Technology,1541.64,1556.88,1538.78,1540.11,2648550,0.025557190706718247,1525.271,1518.1786,0.4408387768469122,24.650759991582618
2023-10-18,TECHCO,Technology,1519.58,1526.01,1508.36,1521.51,581392,-0.012077059430819825,1525.248,1517.3803999999998,0.4214225690213895,23.145345355067427
2023-10-19,TECHCO,Technology,1483.37,1486.09,1481.61,1483.31,771755,-0.02510663748512998,1518.8939999999998,1516.5952000000002,0.37054948161301254,20.05357981125662
2023-10-20,TECHCO,Technology,1523.14,1534.63,1512.01,1514.85,2241351,0.02126325582649602,1515.6375,1516.1635999999999,0.3762914264296785,22.606309791670043
2023-10-23,TECHCO,Technology,1497.56,1503.84,1478.79,1495.87,556655,-0.012529293329372582,1515.0115,1516.3039999999999,0.342532938659754,21.07013937225828
2023-10-24,TECHCO,Technology,1481.38,1496.09,1482.32,1487.39,2000531,-0.005668941819810369,1512.6945,1516.7606000000003,0.3369887246927348,20.383799796040613
2023-10-25,TECHCO,Technology,1480.62,1490.89,1468.38,1488.13,1136034,0.0004975157826796472,1509.95,1516.6434,0.33595126979748763,20.4436926364181
2023-10-26,TECHCO,Technology,1489.19,1529.1,1485.85,1490.33,1515504,0.0014783654653827139,1508.4654999999998,1516.9386,0.3323564971029392,20.621752432134933
2023-10-27,TECHCO,Technology,1487.9,1507.04,1479.7,1491.02,1100308,0.0004629847080848126,1506.3094999999998,1516.5492000000002,0.33028129482122337,20.677598458973414
2023-10-30,TECHCO,Technology,1492.34,1502.9,1479.01,1488.88,1737334,-0.001435259084385132,1503.6545,1516.1475999999998,0.3294341048951494,20.50439483950339
2023-10-31,TECHCO,Technology,1458.53,1469.99,1460.24,1460.82,694573,-0.018846381172424986,1501.17,1515.1422,0.3282921894442087,18.233323081405707
2023-11-01,TECHCO,Technology,1481.28,1493.19,1480.67,1481.7,2698719,0.014293342095535566,1500.0684999999999,1514.089,0.3327387806212333,19.923272415300207
2023-11-02,TECHCO,Technology,1520.45,1521.78,1515.89,1521.22,1380492,0.026672065870284145,1501.143,1513.5623999999998,0.34626109492548274,23.12187383654112
2023-11-03,TECHCO,Technology,1496.82,1503.11,1497.37,1501.2,1755249,-0.013160489607025982,1500.4180000000001,1513.7161999999998,0.3477167825559295,21.501529695517753
2023-11-06,TECHCO,Technology,1478.62,1479.59,1458.77,1477.19,3314478,-0.015993871569411122,1498.85,1512.5692,0.351916161750315,19.558249834080655
2023-11-07,TECHCO,Technology,1457.17,1454.78,1439.69,1450.37,1589944,-0.018156093664322248,1498.7465,1511.3178,0.3317223904259072,17.387539051750657
2023-11-08,TECHCO,Technology,1425.74,1438.27,1408.26,1428.07,905544,-0.015375386970221339,1495.759,1509.6704,0.3231132322797849,15.582660213348
2023-11-09,TECHCO,Technology,1429.68,1440.39,1413.7,1429.48,1867598,0.000987346558642077,1491.239,1508.1285999999998,0.31139543644506995,15.696780355148366
2023-11-10,TECHCO,Technology,1439.7,1456.99,1430.4,1437.27,2126401,0.005449534096314768,1484.5225,1506.3642000000002,0.2815650759258099,16.327273904527573
2023-11-13,TECHCO,Technology,1430.77,1436.49,1427.99,1435.69,2375494,-0.0010993063237944023,1481.2205,1505.1096,0.23830134366937647,16.19939459669457
2023-11-14,TECHCO,Technology,1447.75,1455.92,1427.67,1448.11,1757237,0.00865089260216334,1476.6205,1504.1976000000002,0.2190161087473032,17.204623079786963
2023-11-15,TECHCO,Technology,1407.17,1405.47,1396.37,1400.38,1529734,-0.03296020329947291,1470.5639999999999,1502.3817999999999,0.24186719994848233,13.341534875439098
2023-11-16,TECHCO,Technology,1407.04,1409.56,1405.88,1406.48,1594004,0.004355960525000313,1466.7225,1500.5012,0.2301392555013489,13.83524612719944
2023-11-17,TECHCO,Technology,1413.0,1429.49,1403.87,1417.9,2539796,0.008119560889596755,1461.875,1498.8229999999999,0.21641682621749378,14.759538339511469
2023-11-20,TECHCO,Technology,1385.91,1388.98,1378.67,1386.74,943889,-0.02197616192961427,1456.4185,1497.1522,0.2242661669578391,12.237564141994595
2023-11-21,TECHCO,Technology,1355.1,1371.26,1337.46,1353.64,2012870,-0.023868930008509093,1449.731,1494.9088000000002,0.23542860419541425,9.558573579163788
2023-11-22,TECHCO,Technology,1307.39,1315.46,1287.13,1306.25,1579482,-0.035009308235572356,1440.637,1491.3010000000002,0.2579054223306791,5.723003706881213
2023-11-23,TECHCO,Technology,1256.42,1261.69,1254.8,1260.69,717523,-0.03487846889952151,1429.1550000000002,1486.1026000000002,0.27495548718920587,2.0355472101267535
2023-11-24,TECHCO,Technology,1242.6,1249.42,1243.33,1244.51,1137935,-0.012834241566126559,1416.8295,1479.2586,0.2734535231946032,0.725998348900081
2023-11-27,TECHCO,Technology,1252.12,1254.29,1242.36,1245.67,920481,0.0009320937557755204,1404.669,1472.8352,0.2744326405747326,0.8198844230053348
2023-11-28,TECHCO,Technology,1251.9,1263.9,1216.9,1252.67,643100,0.005619465829633796,1394.2615,1466.2551999999998,0.2762120860903688,1.3864383184680529
2023-11-29,TECHCO,Technology,1254.88,1253.78,1248.67,1252.63,1709323,-3.1931793688655397e-05,1382.808,1460.8684,0.2656934240116721,1.3832008676368357
2023-11-30,TECHCO,Technology,1287.86,1294.35,1284.63,1287.45,4882597,0.02779751403047981,1371.1195000000002,1454.4096,0.26767677842446985,4.201401816209915
2023-12-01,TECHCO,Technology,1298.05,1301.37,1290.52,1294.66,784442,0.005600217484174275,1360.7925,1448.7032000000002,0.2712984948350745,4.784952328536529
2023-12-04,TECHCO,Technology,1308.7,1317.79,1301.43,1308.27,1231803,0.010512412525296222,1352.3465,1444.7008,0.2762171722155284,5.886494973857581
2023-12-05,TECHCO,Technology,1335.34,1339.82,1322.63,1331.91,727972,0.018069664518792106,1346.4235,1440.6644000000001,0.28471316301467914,7.799828415105958
2023-12-06,TECHCO,Technology,1355.9,1361.49,1356.09,1360.95,445851,0.021803274996058164,1343.0675,1437.0230000000001,0.29555886905567663,10.15021771856841
2023-12-07,TECHCO,Technology,1437.84,1453.79,1427.86,1440.77,425895,0.058650207575590585,1343.632,1435.4379999999999,0.36631079423436014,16.610550852258932
2023-12-08,TECHCO,Technology,1389.47,1399.14,1384.92,1393.79,1263649,-0.032607564010910806,1341.458,1432.631,0.38416478531737586,12.808164850996317
2023-12-11,TECHCO,Technology,1362.85,1375.69,1369.23,1370.53,1041200,-0.016688310290646324,1338.2000000000003,1429.2020000000002,0.38804520441460627,10.925587192644514
2023-12-12,TECHCO,Technology,1359.99,1374.51,1359.99,1361.63,2230038,-0.006493838150204545,1333.876,1426.2244,0.386232166572756,10.205254382699081
2023-12-13,TECHCO,Technology,1327.38,1336.87,1327.89,1331.64,2015301,-0.022025072890579644,1330.4389999999999,1422.7826,0.3767383842167086,7.777975621995248
2023-12-14,TECHCO,Technology,1318.13,1330.49,1305.45,1318.19,1192748,-0.010100327415818122,1326.0245,1419.1517999999999,0.37687226346541863,6.689382779999042
2023-12-15,TECHCO,Technology,1388.6,1381.88,1355.01,1381.17,1617045,0.047777634483648024,1324.1879999999999,1416.4612000000002,0.4165525797376178,11.786749113747842
2023-12-18,TECHCO,Technology,1390.62,1392.16,1358.02,1388.24,1146617,0.005118848512492891,1324.2630000000001,1414.055,0.4094887943468059,12.358968548165183
2023-12-19,TECHCO,Technology,1371.32,1379.67,1355.26,1366.25,2557078,-0.015840200541693106,1324.8935000000001,1412.3311999999999,0.4041431058880684,10.579179953704454
2023-12-20,TECHCO,Technology,1329.75,1327.31,1310.64,1325.11,1983772,-0.030111619396157474,1325.8365000000001,1409.0769999999998,0.3987301203037008,7.249461773799304
2023-12-21,TECHCO,Technology,1307.93,1325.1,1294.87,1299.49,1103407,-0.01933424394955885,1327.7765,1404.6692,0.38370664652027964,5.175874516405776
2023-12-22,TECHCO,Technology,1335.06,1348.86,1323.23,1340.4,1308324,0.03148158123571565,1332.5710000000001,1400.0451999999998,0.3934255895272111,8.486977354031456
2023-12-25,TECHCO,Technology,1309.34,1308.49,1298.55,1303.57,2937020,-0.027476872575350808,1335.466,1396.082,0.4089860490565016,5.506094501189751
2023-12-26,TECHCO,Technology,1306.76,1317.81,1308.19,1308.49,1313255,0.0037742507115077206,1338.257,1391.4496,0.40885695882015516,5.9043009534292645
2023-12-27,TECHCO,Technology,1325.84,1350.13,1330.51,1331.46,1104145,0.017554585820296786,1342.1985,1387.6486000000002,0.41216835429266674,7.763407093254782
2023-12-28,TECHCO,Technology,1341.27,1354.51,1339.56,1339.75,1465121,0.006226247878268865,1344.8135,1384.7774,0.40220639077420645,8.434368778024194
2023-12-29,TECHCO,Technology,1296.55,1308.76,1283.73,1291.55,1320608,-0.03597686135473044,1344.658,1380.3114,0.4241523677878723,4.53324052640951
2024-01-01,TECHCO,Technology,1294.79,1295.84,1281.99,1286.99,1405442,-0.0035306414772946493,1343.594,1376.1338,0.4225569864076261,4.164171131650951
2024-01-02,TECHCO,Technology,1326.41,1330.9,1308.76,1327.06,741564,0.031134663050994993,1343.3515,1372.9272,0.4325922808799319,7.407287501821069
2024-01-03,TECHCO,Technology,1335.88,1350.65,1335.67,1336.52,993598,0.007128539779663434,1342.1299999999999,1369.895,0.4259426029989601,8.172944623403545
2024-01-04,TECHCO,Technology,1336.77,1349.71,1338.98,1340.75,1351938,0.0031649358034298025,1337.1290000000001,1366.9034,0.36477481816712126,8.515305048804578
2024-01-05,TECHCO,Technology,1362.46,1389.51,1363.28,1365.65,799780,0.018571694946858175,1335.7220000000002,1364.396,0.3554323297675573,10.53061819123624
2024-01-08,TECHCO,Technology,1372.34,1380.2,1347.05,1369.66,1009145,0.0029363306850218596,1335.6785,1362.0116,0.3505774192336924,10.855172637065591
2024-01-09,TECHCO,Technology,1333.98,1365.25,1309.18,1337.49,667887,-0.023487580859483437,1334.4715,1359.545,0.3599447810122206,8.251452806060522
2024-01-10,TECHCO,Technology,1346.99,1345.5,1326.21,1340.91,902570,0.002557028463764377,1334.935,1356.7292000000002,0.35105060980666697,8.528254852129447
2024-01-11,TECHCO,Technology,1336.35,1338.02,1317.67,1334.05,590651,-0.005115928734963693,1335.728,1352.9858000000002,0.34948197500361405,7.9730320345759775
2024-01-12,TECHCO,Technology,1337.02,1341.55,1329.88,1336.41,2554287,0.001769049136089551,1333.4900000000002,1349.69,0.3025055524914497,8.164041633617703
2024-01-15,TECHCO,Technology,1328.26,1327.82,1321.27,1324.94,767145,-0.008582695430294662,1330.325,1346.645,0.3024554321337528,7.2357026077666475
2024-01-16,TECHCO,Technology,1305.59,1321.05,1310.51,1311.12,585876,-0.010430661011064823,1327.5684999999999,1343.8600000000004,0.2998077017079086,6.117163345581678
2024-01-17,TECHCO,Technology,1299.47,1296.33,1284.06,1293.01,1232257,-0.013812618219537387,1325.9635,1341.1588000000002,0.28465617073015725,4.6514074817488815
2024-01-18,TECHCO,Technology,1271.05,1275.66,1255.72,1270.42,1476112,-0.017470862561001055,1324.51,1337.9776000000002,0.28314347938725487,2.8230571248199166
2024-01-19,TECHCO,Technology,1344.69,1353.38,1334.22,1341.17,901158,0.05569024417121904,1324.5485,1336.0556,0.3292413505102044,8.549298282532348
2024-01-22,TECHCO,Technology,1317.37,1334.78,1318.82,1319.49,1668828,-0.016164990269689983,1325.3445,1333.7316,0.31890125164292893,6.794599932013545
2024-01-23,TECHCO,Technology,1282.72,1300.87,1283.57,1287.17,1347332,-0.024494312196378876,1324.2785,1330.5128,0.3309593537388431,4.178739660391417
2024-01-24,TECHCO,Technology,1278.8,1300.78,1276.61,1281.22,1783841,-0.004622544030703057,1321.7665,1328.1296,0.32410081051113593,3.6971688492481114
2024-01-25,TECHCO,Technology,1285.04,1302.97,1281.03,1281.96,730131,0.0005775744993052889,1318.877,1325.6391999999998,0.322880604678266,3.757061689625596
2024-01-26,TECHCO,Technology,1304.24,1316.94,1286.38,1300.78,1445551,0.014680645261942571,1319.3385,1323.2967999999998,0.3015623817290705,5.2802823057124915
2024-01-29,TECHCO,Technology,1316.03,1336.99,1314.45,1321.76,1788837,0.016128784267900764,1321.0769999999998,1321.9972,0.3060959857816562,6.978325266685004
2024-01-30,TECHCO,Technology,1291.48,1299.02,1284.46,1286.6,1667162,-0.02660089577532998,1319.054,1320.6563999999998,0.3005357538096911,4.132605986046589
2024-01-31,TECHCO,Technology,1291.24,1303.85,1290.91,1294.63,1317392,0.006241256023628239,1316.9595000000002,1320.424,0.3002189607599358,4.7825242404131
2024-02-01,TECHCO,Technology,1254.8,1274.74,1249.73,1253.93,1053666,-0.03143755358673905,1312.6185,1320.2888,0.31781503704480835,1.4884180196513386
2024-02-02,TECHCO,Technology,1231.05,1251.79,1222.94,1230.38,1028930,-0.0187809526847591,1305.855,1320.0062,0.3115450793892529,-0.41763115722678323
2024-02-05,TECHCO,Technology,1255.53,1268.41,1248.81,1253.19,6468075,0.01853898795494069,1300.0315,1320.1566,0.32159154129012735,1.428525179273854
2024-02-06,TECHCO,Technology,1290.39,1304.0,1269.63,1286.38,1108010,0.026484411781134698,1297.476,1320.8308,0.330715835715452,4.114800006474906
2024-02-07,TECHCO,Technology,1338.41,1358.17,1331.3,1344.29,1347132,0.04501780189368598,1297.645,1322.664,0.3700434800310769,8.801819447367155
2024-02-08,TECHCO,Technology,1288.78,1299.25,1277.46,1294.17,2686210,-0.03728362183754985,1295.651,1322.7984,0.39326887901325486,4.745293555854135
2024-02-09,TECHCO,Technology,1284.96,1282.78,1270.84,1282.43,821677,-0.009071451200383218,1292.952,1322.5538000000001,0.3940550630389127,3.79510173689237
2024-02-12,TECHCO,Technology,1287.51,1281.52,1271.6,1279.38,1860224,-0.002378297450932987,1290.674,1321.976,0.3932469173773455,3.54824611101221
2024-02-13,TECHCO,Technology,1262.2,1271.88,1242.25,1262.7,840287,-0.01303756507058107,1288.2530000000002,1320.5918,0.3941435525676245,2.1982291143953336
2024-02-14,TECHCO,Technology,1265.08,1274.13,1265.97,1266.63,1615236,0.0031123782371109687,1286.934,1318.7054,0.3917536839493822,2.5163086585622496
2024-02-15,TECHCO,Technology,1309.55,1312.67,1295.83,1306.82,2566594,0.031729865864537965,1288.7540000000001,1316.0263999999997,0.4026671861301067,5.769137381226019
2024-02-16,TECHCO,Technology,1291.31,1301.12,1279.85,1290.65,1411617,-0.012373548002020063,1286.228,1313.9635999999998,0.35080479297972655,4.460397882707157
2024-02-19,TECHCO,Technology,1234.23,1234.27,1226.9,1227.93,872537,-0.04859566884902955,1281.65,1311.1116,0.3857087306595134,-0.6159250206387412
2024-02-20,TECHCO,Technology,1239.77,1257.57,1244.43,1248.16,440183,0.016474880489930177,1279.6995000000002,1308.8422,0.38326986424380544,1.0214157372484989
2024-02-21,TECHCO,Technology,1234.18,1249.18,1221.72,1236.26,1956970,-0.009534034098192645,1277.4515000000001,1306.9346,0.3842367100230083,0.05827411496188706
2024-02-22,TECHCO,Technology,1231.77,1259.98,1228.57,1243.99,1799040,0.006252730008250662,1275.553,1305.4506,0.3851716863034128,0.6839114880942798
2024-02-23,TECHCO,Technology,1244.17,1254.25,1244.98,1250.09,627892,0.004903576395308473,1273.0185000000001,1302.8290000000002,0.38136260469979505,1.1776227398546446
2024-02-26,TECHCO,Technology,1208.32,1216.92,1208.3,1212.6,1883309,-0.029989840731467377,1267.5605,1299.3162000000002,0.38783111396208353,-1.8566780517020987
2024-02-27,TECHCO,Technology,1204.03,1208.89,1195.27,1202.34,1107509,-0.008461157842652112,1263.3475,1296.038,0.379066980860624,-2.6870841899088727
2024-02-28,TECHCO,Technology,1220.47,1223.04,1204.74,1220.81,1086070,0.01536171132957409,1259.6564999999998,1293.9520000000002,0.3834085279615773,-1.1921912685951108
